1.0000000e+00 1.0000000e+00 1.0000000e+00 1.6726219e-24 4.0000000e+00 1.6792120e+10 8.4928189e+08 3.0000000e+05 6.3222531e-11 2.6513873e+08 2.3938269e+04 -3.9857749e+04 2.0000000e+38 1.9197132e-01 3.8111489e+18 1.8966082e-02 -8.4010573e-08 3.6143045e+05 
9.9952826e-01 9.9982304e-01 1.0000022e+00 3.7500000e-01 -4.7023853e-03 1.6784198e+10 8.4913160e+08 3.0000067e+05 6.3293423e-11 2.6518063e+08 2.3960870e+04 -3.9878907e+04 1.9999598e+38 1.9197117e-01 3.8111460e+18 1.8980069e-02 -8.4182068e-08 3.6176414e+05 
9.9905674e-01 9.9964602e-01 1.0000044e+00 3.7527657e-01 -4.7119845e-03 1.6776280e+10 8.4898126e+08 3.0000133e+05 6.3364400e-11 2.6523705e+08 2.3983492e+04 -3.9899665e+04 1.9999588e+38 1.9197101e-01 3.8111431e+18 1.8995302e-02 -8.4355576e-08 3.6210523e+05 
9.9858545e-01 9.9946894e-01 1.0000067e+00 3.7557774e-01 -4.7216964e-03 1.6768366e+10 8.4883088e+08 3.0000200e+05 6.3435462e-11 2.6529381e+08 2.4006136e+04 -3.9920425e+04 1.9999588e+38 1.9197086e-01 3.8111403e+18 1.9010573e-02 -8.4529488e-08 3.6244680e+05 
9.9811438e-01 9.9929180e-01 1.0000089e+00 3.7587968e-01 -4.7314309e-03 1.6760456e+10 8.4868044e+08 3.0000267e+05 6.3506610e-11 2.6535059e+08 2.4028802e+04 -3.9941195e+04 1.9999588e+38 1.9197070e-01 3.8111374e+18 1.9025857e-02 -8.4703771e-08 3.6278872e+05 
9.9764353e-01 9.9911461e-01 1.0000111e+00 3.7618188e-01 -4.7411862e-03 1.6752549e+10 8.4852995e+08 3.0000334e+05 6.3577843e-11 2.6540737e+08 2.4051488e+04 -3.9961975e+04 1.9999589e+38 1.9197055e-01 3.8111345e+18 1.9041150e-02 -8.4878421e-08 3.6313097e+05 
9.9717290e-01 9.9893735e-01 1.0000134e+00 3.7648427e-01 -4.7509620e-03 1.6744647e+10 8.4837941e+08 3.0000401e+05 6.3649162e-11 2.6546413e+08 2.4074196e+04 -3.9982766e+04 1.9999590e+38 1.9197039e-01 3.8111317e+18 1.9056453e-02 -8.5053440e-08 3.6347355e+05 
9.9670250e-01 9.9876004e-01 1.0000156e+00 3.7678684e-01 -4.7607584e-03 1.6736748e+10 8.4822882e+08 3.0000469e+05 6.3720566e-11 2.6552087e+08 2.4096926e+04 -4.0003569e+04 1.9999591e+38 1.9197024e-01 3.8111288e+18 1.9071765e-02 -8.5228826e-08 3.6381644e+05 
9.9623231e-01 9.9858267e-01 1.0000179e+00 3.7708959e-01 -4.7705755e-03 1.6728852e+10 8.4807818e+08 3.0000536e+05 6.3792057e-11 2.6557760e+08 2.4119677e+04 -4.0024382e+04 1.9999592e+38 1.9197008e-01 3.8111259e+18 1.9087086e-02 -8.5404581e-08 3.6415966e+05 
9.9576235e-01 9.9840523e-01 1.0000201e+00 3.7739253e-01 -4.7804131e-03 1.6720961e+10 8.4792749e+08 3.0000603e+05 6.3863633e-11 2.6563431e+08 2.4142449e+04 -4.0045207e+04 1.9999593e+38 1.9196993e-01 3.8111230e+18 1.9102416e-02 -8.5580706e-08 3.6450321e+05 
9.9529261e-01 9.9822775e-01 1.0000224e+00 3.7769563e-01 -4.7902715e-03 1.6713073e+10 8.4777675e+08 3.0000671e+05 6.3935296e-11 2.6569100e+08 2.4165243e+04 -4.0066042e+04 1.9999594e+38 1.9196977e-01 3.8111202e+18 1.9117755e-02 -8.5757201e-08 3.6484707e+05 
9.9482309e-01 9.9805020e-01 1.0000246e+00 3.7799892e-01 -4.8001506e-03 1.6705188e+10 8.4762596e+08 3.0000739e+05 6.4007045e-11 2.6574767e+08 2.4188059e+04 -4.0086889e+04 1.9999595e+38 1.9196962e-01 3.8111173e+18 1.9133103e-02 -8.5934068e-08 3.6519126e+05 
9.9435380e-01 9.9787259e-01 1.0000269e+00 3.7830238e-01 -4.8100505e-03 1.6697308e+10 8.4747512e+08 3.0000806e+05 6.4078880e-11 2.6580432e+08 2.4210896e+04 -4.0107747e+04 1.9999596e+38 1.9196946e-01 3.8111144e+18 1.9148460e-02 -8.6111306e-08 3.6553578e+05 
9.9388472e-01 9.9769492e-01 1.0000291e+00 3.7860601e-01 -4.8199711e-03 1.6689431e+10 8.4732423e+08 3.0000874e+05 6.4150801e-11 2.6586095e+08 2.4233755e+04 -4.0128616e+04 1.9999597e+38 1.9196930e-01 3.8111115e+18 1.9163826e-02 -8.6288917e-08 3.6588062e+05 
9.9341587e-01 9.9751720e-01 1.0000314e+00 3.7890983e-01 -4.8299127e-03 1.6681558e+10 8.4717330e+08 3.0000942e+05 6.4222809e-11 2.6591756e+08 2.4256635e+04 -4.0149496e+04 1.9999598e+38 1.9196915e-01 3.8111086e+18 1.9179201e-02 -8.6466901e-08 3.6622578e+05 
9.9294724e-01 9.9733942e-01 1.0000337e+00 3.7921382e-01 -4.8398752e-03 1.6673689e+10 8.4702231e+08 3.0001010e+05 6.4294904e-11 2.6597415e+08 2.4279537e+04 -4.0170388e+04 1.9999599e+38 1.9196899e-01 3.8111058e+18 1.9194584e-02 -8.6645260e-08 3.6657127e+05 
9.9247882e-01 9.9716157e-01 1.0000360e+00 3.7951798e-01 -4.8498586e-03 1.6665823e+10 8.4687127e+08 3.0001079e+05 6.4367085e-11 2.6603073e+08 2.4302460e+04 -4.0191290e+04 1.9999600e+38 1.9196883e-01 3.8111029e+18 1.9209977e-02 -8.6823994e-08 3.6691709e+05 
9.9201063e-01 9.9698367e-01 1.0000382e+00 3.7982233e-01 -4.8598630e-03 1.6657961e+10 8.4672018e+08 3.0001147e+05 6.4439354e-11 2.6608728e+08 2.4325405e+04 -4.0212204e+04 1.9999601e+38 1.9196868e-01 3.8111000e+18 1.9225378e-02 -8.7003104e-08 3.6726323e+05 
9.9154266e-01 9.9680571e-01 1.0000405e+00 3.8012685e-01 -4.8698884e-03 1.6650103e+10 8.4656904e+08 3.0001215e+05 6.4511709e-11 2.6614382e+08 2.4348372e+04 -4.0233128e+04 1.9999602e+38 1.9196852e-01 3.8110971e+18 1.9240789e-02 -8.7182590e-08 3.6760970e+05 
9.9107491e-01 9.9662770e-01 1.0000428e+00 3.8043154e-01 -4.8799349e-03 1.6642248e+10 8.4641786e+08 3.0001284e+05 6.4584152e-11 2.6620034e+08 2.4371360e+04 -4.0254064e+04 1.9999603e+38 1.9196836e-01 3.8110942e+18 1.9256208e-02 -8.7362455e-08 3.6795649e+05 
9.9060739e-01 9.9644962e-01 1.0000451e+00 3.8073642e-01 -4.8900026e-03 1.6634398e+10 8.4626662e+08 3.0001353e+05 6.4656681e-11 2.6625683e+08 2.4394370e+04 -4.0275012e+04 1.9999605e+38 1.9196820e-01 3.8110913e+18 1.9271636e-02 -8.7542697e-08 3.6830361e+05 
9.9014008e-01 9.9627148e-01 1.0000474e+00 3.8104147e-01 -4.9000915e-03 1.6626551e+10 8.4611533e+08 3.0001421e+05 6.4729298e-11 2.6631331e+08 2.4417402e+04 -4.0295970e+04 1.9999606e+38 1.9196804e-01 3.8110884e+18 1.9287073e-02 -8.7723319e-08 3.6865106e+05 
9.8967299e-01 9.9609329e-01 1.0000497e+00 3.8134669e-01 -4.9102015e-03 1.6618707e+10 8.4596400e+08 3.0001490e+05 6.4802003e-11 2.6636977e+08 2.4440456e+04 -4.0316939e+04 1.9999607e+38 1.9196789e-01 3.8110855e+18 1.9302519e-02 -8.7904320e-08 3.6899884e+05 
9.8920612e-01 9.9591504e-01 1.0000520e+00 3.8165210e-01 -4.9203329e-03 1.6610868e+10 8.4581261e+08 3.0001559e+05 6.4874794e-11 2.6642621e+08 2.4463531e+04 -4.0337920e+04 1.9999608e+38 1.9196773e-01 3.8110826e+18 1.9317975e-02 -8.8085703e-08 3.6934694e+05 
9.8873948e-01 9.9573673e-01 1.0000543e+00 3.8195768e-01 -4.9304855e-03 1.6603032e+10 8.4566117e+08 3.0001628e+05 6.4947674e-11 2.6648263e+08 2.4486628e+04 -4.0358912e+04 1.9999609e+38 1.9196757e-01 3.8110798e+18 1.9333439e-02 -8.8267467e-08 3.6969537e+05 
9.8827305e-01 9.9555836e-01 1.0000566e+00 3.8226343e-01 -4.9406595e-03 1.6595199e+10 8.4550969e+08 3.0001698e+05 6.5020642e-11 2.6653903e+08 2.4509747e+04 -4.0379915e+04 1.9999610e+38 1.9196741e-01 3.8110769e+18 1.9348911e-02 -8.8449613e-08 3.7004413e+05 
9.8780684e-01 9.9537993e-01 1.0000589e+00 3.8256937e-01 -4.9508549e-03 1.6587371e+10 8.4535815e+08 3.0001767e+05 6.5093697e-11 2.6659541e+08 2.4532888e+04 -4.0400930e+04 1.9999611e+38 1.9196725e-01 3.8110740e+18 1.9364393e-02 -8.8632143e-08 3.7039321e+05 
9.8734086e-01 9.9520144e-01 1.0000612e+00 3.8287548e-01 -4.9610718e-03 1.6579546e+10 8.4520657e+08 3.0001836e+05 6.5166840e-11 2.6665177e+08 2.4556051e+04 -4.0421955e+04 1.9999612e+38 1.9196709e-01 3.8110711e+18 1.9379884e-02 -8.8815057e-08 3.7074263e+05 
9.8687509e-01 9.9502290e-01 1.0000635e+00 3.8318176e-01 -4.9713102e-03 1.6571724e+10 8.4505493e+08 3.0001906e+05 6.5240072e-11 2.6670812e+08 2.4579235e+04 -4.0442992e+04 1.9999613e+38 1.9196693e-01 3.8110682e+18 1.9395384e-02 -8.8998356e-08 3.7109237e+05 
9.8640954e-01 9.9484430e-01 1.0000658e+00 3.8348823e-01 -4.9815701e-03 1.6563907e+10 8.4490325e+08 3.0001975e+05 6.5313391e-11 2.6676444e+08 2.4602441e+04 -4.0464040e+04 1.9999614e+38 1.9196677e-01 3.8110653e+18 1.9410893e-02 -8.9182040e-08 3.7144245e+05 
9.8594421e-01 9.9466563e-01 1.0000682e+00 3.8379487e-01 -4.9918516e-03 1.6556093e+10 8.4475151e+08 3.0002045e+05 6.5386799e-11 2.6682074e+08 2.4625670e+04 -4.0485099e+04 1.9999615e+38 1.9196661e-01 3.8110623e+18 1.9426410e-02 -8.9366111e-08 3.7179285e+05 
9.8547911e-01 9.9448691e-01 1.0000705e+00 3.8410169e-01 -5.0021547e-03 1.6548283e+10 8.4459973e+08 3.0002115e+05 6.5460296e-11 2.6687703e+08 2.4648920e+04 -4.0506169e+04 1.9999616e+38 1.9196645e-01 3.8110594e+18 1.9441937e-02 -8.9550569e-08 3.7214359e+05 
9.8501422e-01 9.9430814e-01 1.0000728e+00 3.8440868e-01 -5.0124796e-03 1.6540477e+10 8.4444790e+08 3.0002185e+05 6.5533881e-11 2.6693329e+08 2.4672192e+04 -4.0527251e+04 1.9999617e+38 1.9196629e-01 3.8110565e+18 1.9457473e-02 -8.9735416e-08 3.7249465e+05 
9.8454955e-01 9.9412930e-01 1.0000752e+00 3.8471585e-01 -5.0228261e-03 1.6532674e+10 8.4429601e+08 3.0002255e+05 6.5607555e-11 2.6698954e+08 2.4695486e+04 -4.0548344e+04 1.9999618e+38 1.9196612e-01 3.8110536e+18 1.9473017e-02 -8.9920652e-08 3.7284605e+05 
9.8408510e-01 9.9395040e-01 1.0000775e+00 3.8502320e-01 -5.0331944e-03 1.6524875e+10 8.4414408e+08 3.0002325e+05 6.5681317e-11 2.6704576e+08 2.4718802e+04 -4.0569448e+04 1.9999619e+38 1.9196596e-01 3.8110507e+18 1.9488571e-02 -9.0106277e-08 3.7319777e+05 
9.8362087e-01 9.9377145e-01 1.0000799e+00 3.8533073e-01 -5.0435846e-03 1.6517079e+10 8.4399210e+08 3.0002396e+05 6.5755169e-11 2.6710197e+08 2.4742141e+04 -4.0590564e+04 1.9999620e+38 1.9196580e-01 3.8110478e+18 1.9504133e-02 -9.0292293e-08 3.7354983e+05 
9.8315685e-01 9.9359244e-01 1.0000822e+00 3.8563843e-01 -5.0539966e-03 1.6509287e+10 8.4384007e+08 3.0002466e+05 6.5829109e-11 2.6715815e+08 2.4765501e+04 -4.0611691e+04 1.9999621e+38 1.9196564e-01 3.8110449e+18 1.9519705e-02 -9.0478701e-08 3.7390222e+05 
9.8269306e-01 9.9341337e-01 1.0000846e+00 3.8594631e-01 -5.0644306e-03 1.6501499e+10 8.4368799e+08 3.0002537e+05 6.5903139e-11 2.6721432e+08 2.4788883e+04 -4.0632829e+04 1.9999622e+38 1.9196548e-01 3.8110420e+18 1.9535285e-02 -9.0665501e-08 3.7425494e+05 
9.8222949e-01 9.9323424e-01 1.0000869e+00 3.8625437e-01 -5.0748865e-03 1.6493715e+10 8.4353585e+08 3.0002607e+05 6.5977258e-11 2.6727046e+08 2.4812287e+04 -4.0653978e+04 1.9999623e+38 1.9196531e-01 3.8110391e+18 1.9550874e-02 -9.0852695e-08 3.7460799e+05 
9.8176613e-01 9.9305505e-01 1.0000893e+00 3.8656260e-01 -5.0853644e-03 1.6485934e+10 8.4338367e+08 3.0002678e+05 6.6051466e-11 2.6732659e+08 2.4835714e+04 -4.0675138e+04 1.9999624e+38 1.9196515e-01 3.8110362e+18 1.9566473e-02 -9.1040282e-08 3.7496138e+05 
9.8130299e-01 9.9287580e-01 1.0000916e+00 3.8687102e-01 -5.0958644e-03 1.6478157e+10 8.4323144e+08 3.0002749e+05 6.6125764e-11 2.6738270e+08 2.4859162e+04 -4.0696310e+04 1.9999626e+38 1.9196499e-01 3.8110332e+18 1.9582080e-02 -9.1228265e-08 3.7531510e+05 
