1.0000000e+00 1.0000000e+00 1.0000000e+00 4.6115093e-10 -9.3548203e+05 1.7340836e+10 7.9638460e+08 3.0000000e+05 6.3222531e-11 2.2618481e+08 2.2447280e+04 -4.2502361e+04 2.0000000e+38 1.9197132e-01 3.9986795e+18 1.3777616e-02 -7.8765342e-08 3.3891885e+05 
1.0004607e+00 1.0001381e+00 9.9999790e-01 3.0000000e-01 -4.5528562e-03 1.7348824e+10 7.9649462e+08 2.9999937e+05 6.3155597e-11 2.2613975e+08 2.2426613e+04 -4.2481125e+04 2.0000440e+38 1.9197146e-01 3.9986822e+18 1.3765790e-02 -7.8611627e-08 3.3861451e+05 
1.0009216e+00 1.0002762e+00 9.9999581e-01 2.9974249e-01 -4.5439710e-03 1.7356816e+10 7.9660459e+08 2.9999874e+05 6.3088739e-11 2.2607975e+08 2.2405965e+04 -4.2460320e+04 2.0000451e+38 1.9197161e-01 3.9986850e+18 1.3752928e-02 -7.8456534e-08 3.3830319e+05 
1.0013826e+00 1.0004142e+00 9.9999372e-01 2.9946242e-01 -4.5350062e-03 1.7364812e+10 7.9671450e+08 2.9999812e+05 6.3021958e-11 2.2601938e+08 2.2385335e+04 -4.2439537e+04 2.0000452e+38 1.9197175e-01 3.9986877e+18 1.3740049e-02 -7.8301713e-08 3.3799198e+05 
1.0018440e+00 1.0005522e+00 9.9999164e-01 2.9918200e-01 -4.5260571e-03 1.7372811e+10 7.9682436e+08 2.9999749e+05 6.2955252e-11 2.2595895e+08 2.2364725e+04 -4.2418765e+04 2.0000451e+38 1.9197190e-01 3.9986904e+18 1.3727176e-02 -7.8147198e-08 3.3768104e+05 
1.0023055e+00 1.0006901e+00 9.9998955e-01 2.9890170e-01 -4.5171257e-03 1.7380814e+10 7.9693417e+08 2.9999687e+05 6.2888623e-11 2.2589850e+08 2.2344134e+04 -4.2398004e+04 2.0000451e+38 1.9197204e-01 3.9986931e+18 1.3714312e-02 -7.7992993e-08 3.3737038e+05 
1.0027672e+00 1.0008279e+00 9.9998748e-01 2.9862159e-01 -4.5082123e-03 1.7388821e+10 7.9704393e+08 2.9999624e+05 6.2822069e-11 2.2583804e+08 2.2323562e+04 -4.2377254e+04 2.0000450e+38 1.9197218e-01 3.9986958e+18 1.3701457e-02 -7.7839097e-08 3.3706000e+05 
1.0032291e+00 1.0009656e+00 9.9998540e-01 2.9834167e-01 -4.4993167e-03 1.7396832e+10 7.9715363e+08 2.9999562e+05 6.2755591e-11 2.2577757e+08 2.2303008e+04 -4.2356514e+04 2.0000449e+38 1.9197233e-01 3.9986985e+18 1.3688610e-02 -7.7685512e-08 3.3674990e+05 
1.0036913e+00 1.0011033e+00 9.9998333e-01 2.9806194e-01 -4.4904390e-03 1.7404846e+10 7.9726328e+08 2.9999500e+05 6.2689189e-11 2.2571709e+08 2.2282474e+04 -4.2335785e+04 2.0000448e+38 1.9197247e-01 3.9987012e+18 1.3675773e-02 -7.7532235e-08 3.3644009e+05 
1.0041537e+00 1.0012410e+00 9.9998126e-01 2.9778242e-01 -4.4815792e-03 1.7412864e+10 7.9737288e+08 2.9999438e+05 6.2622862e-11 2.2565660e+08 2.2261958e+04 -4.2315067e+04 2.0000447e+38 1.9197261e-01 3.9987039e+18 1.3662945e-02 -7.7379266e-08 3.3613056e+05 
