1.0000000e+00 1.0000000e+00 1.0000000e+00 4.3138920e-10 -9.1465672e+05 1.6955798e+10 8.3296435e+08 3.0000000e+05 6.3222531e-11 2.5253317e+08 2.3478335e+04 -4.0674409e+04 2.0000000e+38 1.9197132e-01 3.8665345e+18 1.7193972e-02 -8.2392280e-08 3.5448617e+05 
1.0004607e+00 1.0001612e+00 9.9999786e-01 3.5000000e-01 -4.6567563e-03 1.6963609e+10 8.3309861e+08 2.9999936e+05 6.3154143e-11 2.5249036e+08 2.3456718e+04 -4.0653609e+04 2.0000411e+38 1.9197147e-01 3.8665372e+18 1.7180781e-02 -8.2229472e-08 3.5416734e+05 
1.0009216e+00 1.0003223e+00 9.9999572e-01 3.4973148e-01 -4.6475545e-03 1.6971424e+10 8.3323281e+08 2.9999872e+05 6.3085834e-11 2.5243295e+08 2.3435121e+04 -4.0633231e+04 2.0000421e+38 1.9197161e-01 3.8665400e+18 1.7166432e-02 -8.2065346e-08 3.5384171e+05 
1.0013826e+00 1.0004834e+00 9.9999358e-01 3.4943939e-01 -4.6382782e-03 1.6979242e+10 8.3336697e+08 2.9999807e+05 6.3017605e-11 2.5237518e+08 2.3413545e+04 -4.0612873e+04 2.0000422e+38 1.9197176e-01 3.8665428e+18 1.7152063e-02 -8.1901515e-08 3.5351621e+05 
1.0018440e+00 1.0006443e+00 9.9999145e-01 3.4914691e-01 -4.6290186e-03 1.6987064e+10 8.3350107e+08 2.9999743e+05 6.2949454e-11 2.5231735e+08 2.3391988e+04 -4.0592527e+04 2.0000421e+38 1.9197191e-01 3.8665455e+18 1.7137700e-02 -8.1738011e-08 3.5319099e+05 
1.0023055e+00 1.0008053e+00 9.9998932e-01 3.4885453e-01 -4.6197775e-03 1.6994889e+10 8.3363513e+08 2.9999680e+05 6.2881383e-11 2.5225949e+08 2.3370451e+04 -4.0572192e+04 2.0000421e+38 1.9197206e-01 3.8665483e+18 1.7123345e-02 -8.1574840e-08 3.5286607e+05 
1.0027672e+00 1.0009662e+00 9.9998719e-01 3.4856231e-01 -4.6105551e-03 1.7002718e+10 8.3376913e+08 2.9999616e+05 6.2813391e-11 2.5220161e+08 2.3348933e+04 -4.0551868e+04 2.0000420e+38 1.9197220e-01 3.8665511e+18 1.7108998e-02 -8.1412000e-08 3.5254144e+05 
1.0032291e+00 1.0011270e+00 9.9998507e-01 3.4827026e-01 -4.6013515e-03 1.7010551e+10 8.3390308e+08 2.9999552e+05 6.2745478e-11 2.5214371e+08 2.3327436e+04 -4.0531554e+04 2.0000419e+38 1.9197235e-01 3.8665538e+18 1.7094659e-02 -8.1249491e-08 3.5221710e+05 
1.0036913e+00 1.0012877e+00 9.9998295e-01 3.4797839e-01 -4.5921666e-03 1.7018387e+10 8.3403698e+08 2.9999488e+05 6.2677644e-11 2.5208580e+08 2.3305958e+04 -4.0511251e+04 2.0000418e+38 1.9197250e-01 3.8665566e+18 1.7080330e-02 -8.1087313e-08 3.5189307e+05 
1.0041537e+00 1.0014484e+00 9.9998083e-01 3.4768670e-01 -4.5830004e-03 1.7026227e+10 8.3417083e+08 2.9999425e+05 6.2609889e-11 2.5202787e+08 2.3284501e+04 -4.0490958e+04 2.0000417e+38 1.9197264e-01 3.8665593e+18 1.7066009e-02 -8.0925466e-08 3.5156933e+05 
1.0046163e+00 1.0016091e+00 9.9997872e-01 3.4739518e-01 -4.5738529e-03 1.7034071e+10 8.3430464e+08 2.9999361e+05 6.2542212e-11 2.5196993e+08 2.3263062e+04 -4.0470676e+04 2.0000416e+38 1.9197279e-01 3.8665621e+18 1.7051697e-02 -8.0763947e-08 3.5124589e+05 
1.0050790e+00 1.0017696e+00 9.9997661e-01 3.4710384e-01 -4.5647240e-03 1.7041918e+10 8.3443838e+08 2.9999298e+05 6.2474614e-11 2.5191197e+08 2.3241644e+04 -4.0450405e+04 2.0000415e+38 1.9197294e-01 3.8665649e+18 1.7037393e-02 -8.0602758e-08 3.5092274e+05 
1.0055421e+00 1.0019301e+00 9.9997450e-01 3.4681268e-01 -4.5556137e-03 1.7049768e+10 8.3457208e+08 2.9999235e+05 6.2407094e-11 2.5185399e+08 2.3220245e+04 -4.0430143e+04 2.0000414e+38 1.9197308e-01 3.8665676e+18 1.7023099e-02 -8.0441896e-08 3.5059990e+05 
1.0060053e+00 1.0020906e+00 9.9997239e-01 3.4652170e-01 -4.5465219e-03 1.7057623e+10 8.3470573e+08 2.9999172e+05 6.2339653e-11 2.5179601e+08 2.3198867e+04 -4.0409893e+04 2.0000413e+38 1.9197323e-01 3.8665704e+18 1.7008813e-02 -8.0281362e-08 3.5027735e+05 
1.0064687e+00 1.0022510e+00 9.9997029e-01 3.4623090e-01 -4.5374486e-03 1.7065481e+10 8.3483933e+08 2.9999109e+05 6.2272289e-11 2.5173800e+08 2.3177507e+04 -4.0389653e+04 2.0000412e+38 1.9197337e-01 3.8665731e+18 1.6994536e-02 -8.0121155e-08 3.4995509e+05 
1.0069324e+00 1.0024113e+00 9.9996820e-01 3.4594028e-01 -4.5283938e-03 1.7073342e+10 8.3497288e+08 2.9999046e+05 6.2205004e-11 2.5167998e+08 2.3156168e+04 -4.0369423e+04 2.0000411e+38 1.9197352e-01 3.8665759e+18 1.6980267e-02 -7.9961274e-08 3.4963313e+05 
1.0073962e+00 1.0025716e+00 9.9996610e-01 3.4564983e-01 -4.5193575e-03 1.7081207e+10 8.3510637e+08 2.9998983e+05 6.2137797e-11 2.5162195e+08 2.3134848e+04 -4.0349204e+04 2.0000410e+38 1.9197366e-01 3.8665786e+18 1.6966008e-02 -7.9801718e-08 3.4931147e+05 
1.0078603e+00 1.0027318e+00 9.9996401e-01 3.4535956e-01 -4.5103395e-03 1.7089076e+10 8.3523982e+08 2.9998920e+05 6.2070668e-11 2.5156390e+08 2.3113548e+04 -4.0328996e+04 2.0000409e+38 1.9197381e-01 3.8665814e+18 1.6951757e-02 -7.9642487e-08 3.4899011e+05 
1.0083246e+00 1.0028919e+00 9.9996192e-01 3.4506947e-01 -4.5013398e-03 1.7096948e+10 8.3537321e+08 2.9998858e+05 6.2003617e-11 2.5150583e+08 2.3092267e+04 -4.0308798e+04 2.0000408e+38 1.9197395e-01 3.8665841e+18 1.6937515e-02 -7.9483580e-08 3.4866903e+05 
1.0087891e+00 1.0030520e+00 9.9995984e-01 3.4477956e-01 -4.4923585e-03 1.7104825e+10 8.3550656e+08 2.9998795e+05 6.1936644e-11 2.5144775e+08 2.3071006e+04 -4.0288610e+04 2.0000407e+38 1.9197409e-01 3.8665869e+18 1.6923281e-02 -7.9324996e-08 3.4834826e+05 
1.0092538e+00 1.0032120e+00 9.9995776e-01 3.4448983e-01 -4.4833955e-03 1.7112704e+10 8.3563985e+08 2.9998733e+05 6.1869748e-11 2.5138966e+08 2.3049764e+04 -4.0268433e+04 2.0000406e+38 1.9197424e-01 3.8665896e+18 1.6909057e-02 -7.9166735e-08 3.4802778e+05 
1.0097187e+00 1.0033720e+00 9.9995568e-01 3.4420027e-01 -4.4744507e-03 1.7120587e+10 8.3577310e+08 2.9998670e+05 6.1802930e-11 2.5133155e+08 2.3028542e+04 -4.0248266e+04 2.0000405e+38 1.9197438e-01 3.8665923e+18 1.6894841e-02 -7.9008796e-08 3.4770759e+05 
1.0101839e+00 1.0035319e+00 9.9995360e-01 3.4391089e-01 -4.4655241e-03 1.7128474e+10 8.3590629e+08 2.9998608e+05 6.1736190e-11 2.5127342e+08 2.3007340e+04 -4.0228110e+04 2.0000404e+38 1.9197453e-01 3.8665951e+18 1.6880634e-02 -7.8851179e-08 3.4738770e+05 
1.0106493e+00 1.0036917e+00 9.9995153e-01 3.4362169e-01 -4.4566156e-03 1.7136365e+10 8.3603943e+08 2.9998546e+05 6.1669526e-11 2.5121528e+08 2.2986157e+04 -4.0207964e+04 2.0000403e+38 1.9197467e-01 3.8665978e+18 1.6866435e-02 -7.8693882e-08 3.4706810e+05 
