1.0000000e+00 1.0000000e+00 1.0000000e+00 8.7624978e+01 1.0000000e+00 9.1773084e+09 2.8433626e+09 3.0000000e+05 6.3222531e-11 4.5896101e+08 8.0144388e+04 -6.4666315e+04 2.0000000e+38 1.9197132e-01 1.1496177e+19 1.2396111e-01 -2.8484689e-07 1.2100550e+06         -inf         -inf
9.9958866e-01 9.9983553e-01 1.0000036e+00 4.0010000e-01 9.9901315e-01 9.1735334e+09 2.8428950e+09 3.0000108e+05 6.3284983e-11 4.5865773e+08 8.0210362e+04 -6.4706798e+04 2.0002238e+38 1.9197107e-01 1.1496173e+19 1.2377866e-01 -2.8539847e-07 1.2111851e+06 2.1320153e+21 1.7224417e+22
9.9917749e-01 9.9967139e-01 1.0000072e+00 3.9951111e-01 9.9802758e-01 9.1697600e+09 2.8424283e+09 3.0000215e+05 6.3347479e-11 4.5830547e+08 8.0276391e+04 -6.4748674e+04 2.0002300e+38 1.9197082e-01 1.1496168e+19 1.2358097e-01 -2.8591911e-07 1.2121843e+06 1.0656167e+21 8.6228213e+21
9.9876648e-01 9.9950759e-01 1.0000108e+00 3.9887305e-01 9.9704329e-01 9.1659881e+09 2.8419625e+09 3.0000323e+05 6.3410016e-11 4.5795289e+08 8.0342474e+04 -6.4790573e+04 2.0002310e+38 1.9197057e-01 1.1496163e+19 1.2338382e-01 -2.8643985e-07 1.2131812e+06 7.1014954e+20 5.7556133e+21
9.9835565e-01 9.9934411e-01 1.0000144e+00 3.9823670e-01 9.9606026e-01 9.1622177e+09 2.8414977e+09 3.0000431e+05 6.3472596e-11 4.5760102e+08 8.0408611e+04 -6.4832465e+04 2.0002313e+38 1.9197032e-01 1.1496159e+19 1.2318751e-01 -2.8696135e-07 1.2141785e+06 5.3241601e+20 4.3219966e+21
9.9794498e-01 9.9918096e-01 1.0000180e+00 3.9760310e-01 9.9507850e-01 9.1584489e+09 2.8410338e+09 3.0000540e+05 6.3535219e-11 4.5724997e+08 8.0474803e+04 -6.4874347e+04 2.0002314e+38 1.9197008e-01 1.1496154e+19 1.2299210e-01 -2.8748370e-07 1.2151765e+06 4.2577598e+20 3.4618157e+21
9.9753449e-01 9.9901813e-01 1.0000216e+00 3.9697238e-01 9.9409801e-01 9.1546816e+09 2.8405708e+09 3.0000648e+05 6.3597885e-11 4.5689976e+08 8.0541049e+04 -6.4916218e+04 2.0002315e+38 1.9196983e-01 1.1496150e+19 1.2279757e-01 -2.8800691e-07 1.2161753e+06 3.5468272e+20 2.8883528e+21
9.9712416e-01 9.9885563e-01 1.0000252e+00 3.9634452e-01 9.9311878e-01 9.1509159e+09 2.8401087e+09 3.0000757e+05 6.3660593e-11 4.5655039e+08 8.0607350e+04 -6.4958079e+04 2.0002316e+38 1.9196958e-01 1.1496145e+19 1.2260393e-01 -2.8853098e-07 1.2171749e+06 3.0390189e+20 2.4787288e+21
9.9671400e-01 9.9869345e-01 1.0000288e+00 3.9571953e-01 9.9214081e-01 9.1471518e+09 2.8396476e+09 3.0000865e+05 6.3723345e-11 4.5620188e+08 8.0673705e+04 -6.4999929e+04 2.0002316e+38 1.9196933e-01 1.1496141e+19 1.2241117e-01 -2.8905593e-07 1.2181753e+06 2.6581635e+20 2.1715039e+21
9.9630401e-01 9.9853159e-01 1.0000325e+00 3.9509737e-01 9.9116410e-01 9.1433892e+09 2.8391874e+09 3.0000974e+05 6.3786139e-11 4.5585420e+08 8.0740115e+04 -6.5041768e+04 2.0002316e+38 1.9196907e-01 1.1496136e+19 1.2221929e-01 -2.8958175e-07 1.2191765e+06 2.3619431e+20 1.9325453e+21
