1.0000000e+00 1.0000000e+00 1.0000000e+00 -8.9926143e+00 1.0000000e+00 3.5157501e+09 1.8451752e+09 3.0000000e+05 7.7447600e-10 6.0873001e+08 1.8203149e+05 -2.8678534e+05 2.0000000e+38 1.7461397e-01 1.2955878e+19 2.1979929e-01 -3.9806184e-05 7.4996748e+06 -1.1767332e+34 -5.3536714e+34          inf 
9.9936920e-01 9.9973571e-01 1.0002945e+00 4.1880000e-01 9.9847484e-01 3.5135324e+09 1.8446875e+09 3.0008834e+05 7.7565901e-10 6.0883894e+08 1.8226136e+05 -2.8699352e+05 1.9997403e+38 1.7459695e-01 1.2955862e+19 2.1999272e-01 -3.9870053e-05 7.5074383e+06 2.3194359e+21 1.0543239e+22          inf 
9.9873879e-01 9.9947134e-01 1.0005893e+00 4.1916856e-01 9.9695186e-01 3.5113160e+09 1.8441997e+09 3.0017679e+05 7.7684394e-10 6.0898692e+08 1.8249152e+05 -2.8719798e+05 1.9997331e+38 1.7457989e-01 1.2955845e+19 2.2020339e-01 -3.9947215e-05 7.5161573e+06 1.1600532e+21 5.2680987e+21          inf 
9.9810879e-01 9.9920689e-01 1.0008845e+00 4.1956997e-01 9.9543104e-01 3.5091011e+09 1.8437118e+09 3.0026535e+05 7.7803080e-10 6.0913576e+08 1.8272197e+05 -2.8740250e+05 1.9997320e+38 1.7456280e-01 1.2955828e+19 2.2041463e-01 -4.0024732e-05 7.5249077e+06 7.7359278e+20 3.5097161e+21          inf 
9.9747918e-01 9.9894234e-01 1.0011801e+00 4.1997246e-01 9.9391238e-01 3.5068875e+09 1.8432236e+09 3.0035403e+05 7.7921960e-10 6.0928465e+08 1.8295271e+05 -2.8760715e+05 1.9997317e+38 1.7454568e-01 1.2955812e+19 2.2062608e-01 -4.0102329e-05 7.5336701e+06 5.8036244e+20 2.6305251e+21          inf 
9.9684997e-01 9.9867771e-01 1.0014761e+00 4.2037534e-01 9.9239588e-01 3.5046754e+09 1.8427353e+09 3.0044283e+05 7.8041033e-10 6.0943348e+08 1.8318374e+05 -2.8781195e+05 1.9997316e+38 1.7452853e-01 1.2955795e+19 2.2083769e-01 -4.0179973e-05 7.5424420e+06 4.6442411e+20 2.1030111e+21          inf 
9.9622115e-01 9.9841299e-01 1.0017725e+00 4.2077854e-01 9.9088155e-01 3.5024646e+09 1.8422469e+09 3.0053175e+05 7.8160301e-10 6.0958224e+08 1.8341507e+05 -2.8801689e+05 1.9997315e+38 1.7451135e-01 1.2955778e+19 2.2104946e-01 -4.0257656e-05 7.5512230e+06 3.8713176e+20 1.7513355e+21          inf 
9.9559274e-01 9.9814818e-01 1.0020693e+00 4.2118205e-01 9.8936937e-01 3.5002553e+09 1.8417583e+09 3.0062078e+05 7.8279764e-10 6.0973092e+08 1.8364668e+05 -2.8822197e+05 1.9997315e+38 1.7449414e-01 1.2955762e+19 2.2126139e-01 -4.0335378e-05 7.5600129e+06 3.3192284e+20 1.5001390e+21          inf 
9.9496471e-01 9.9788329e-01 1.0023664e+00 4.2158585e-01 9.8785934e-01 3.4980473e+09 1.8412695e+09 3.0070992e+05 7.8399421e-10 6.0987952e+08 1.8387859e+05 -2.8842721e+05 1.9997315e+38 1.7447690e-01 1.2955745e+19 2.2147347e-01 -4.0413135e-05 7.5688117e+06 2.9051606e+20 1.3117420e+21          inf 
9.9433709e-01 9.9761831e-01 1.0026639e+00 4.2198994e-01 9.8635146e-01 3.4958407e+09 1.8407806e+09 3.0079918e+05 7.8519274e-10 6.1002804e+08 1.8411079e+05 -2.8863259e+05 1.9997315e+38 1.7445962e-01 1.2955728e+19 2.2168571e-01 -4.0490929e-05 7.5776193e+06 2.5831070e+20 1.1652113e+21          inf 
9.9370986e-01 9.9735325e-01 1.0029619e+00 4.2239433e-01 9.8484572e-01 3.4936355e+09 1.8402915e+09 3.0088856e+05 7.8639322e-10 6.1017648e+08 1.8434329e+05 -2.8883811e+05 1.9997315e+38 1.7444232e-01 1.2955711e+19 2.2189810e-01 -4.0568758e-05 7.5864358e+06 2.3254634e+20 1.0479871e+21          inf 
9.9308302e-01 9.9708810e-01 1.0032602e+00 4.2279902e-01 9.8334214e-01 3.4914317e+09 1.8398022e+09 3.0097805e+05 7.8759567e-10 6.1032483e+08 1.8457608e+05 -2.8904379e+05 1.9997315e+38 1.7442499e-01 1.2955695e+19 2.2211064e-01 -4.0646623e-05 7.5952612e+06 2.1146634e+20 9.5207656e+20          inf 
9.9245659e-01 9.9682286e-01 1.0035588e+00 4.2320400e-01 9.8184069e-01 3.4892293e+09 1.8393128e+09 3.0106765e+05 7.8880007e-10 6.1047311e+08 1.8480916e+05 -2.8924961e+05 1.9997315e+38 1.7440762e-01 1.2955678e+19 2.2232334e-01 -4.0724523e-05 7.6040954e+06 1.9389961e+20 8.7215138e+20          inf 
9.9183054e-01 9.9655753e-01 1.0038579e+00 4.2360927e-01 9.8034138e-01 3.4870283e+09 1.8388232e+09 3.0115737e+05 7.9000644e-10 6.1062130e+08 1.8504253e+05 -2.8945558e+05 1.9997315e+38 1.7439023e-01 1.2955661e+19 2.2253620e-01 -4.0802458e-05 7.6129385e+06 1.7903540e+20 8.0452259e+20          inf 
9.9120489e-01 9.9629212e-01 1.0041574e+00 4.2401483e-01 9.7884420e-01 3.4848287e+09 1.8383335e+09 3.0124721e+05 7.9121478e-10 6.1076940e+08 1.8527621e+05 -2.8966169e+05 1.9997316e+38 1.7437280e-01 1.2955644e+19 2.2274920e-01 -4.0880428e-05 7.6217905e+06 1.6629459e+20 7.4655526e+20          inf 
9.9057964e-01 9.9602663e-01 1.0044572e+00 4.2442069e-01 9.7734916e-01 3.4826305e+09 1.8378436e+09 3.0133716e+05 7.9242510e-10 6.1091742e+08 1.8551017e+05 -2.8986796e+05 1.9997316e+38 1.7435535e-01 1.2955628e+19 2.2296236e-01 -4.0958432e-05 7.6306514e+06 1.5525251e+20 6.9631709e+20          inf 
9.8995478e-01 9.9576104e-01 1.0047574e+00 4.2482684e-01 9.7585625e-01 3.4804336e+09 1.8373536e+09 3.0142723e+05 7.9363739e-10 6.1106536e+08 1.8574443e+05 -2.9007437e+05 1.9997316e+38 1.7433786e-01 1.2955611e+19 2.2317568e-01 -4.1036471e-05 7.6395212e+06 1.4559063e+20 6.5235887e+20          inf 
9.8933032e-01 9.9549537e-01 1.0050580e+00 4.2523329e-01 9.7436546e-01 3.4782382e+09 1.8368634e+09 3.0151741e+05 7.9485166e-10 6.1121322e+08 1.8597899e+05 -2.9028093e+05 1.9997316e+38 1.7432034e-01 1.2955594e+19 2.2338915e-01 -4.1114544e-05 7.6483999e+06 1.3706541e+20 6.1357237e+20          inf 
9.8870624e-01 9.9522961e-01 1.0053590e+00 4.2564003e-01 9.7287680e-01 3.4760441e+09 1.8363730e+09 3.0160770e+05 7.9606792e-10 6.1136099e+08 1.8621385e+05 -2.9048764e+05 1.9997316e+38 1.7430280e-01 1.2955577e+19 2.2360277e-01 -4.1192652e-05 7.6572875e+06 1.2948739e+20 5.7909564e+20          inf 
9.8808257e-01 9.9496377e-01 1.0056604e+00 4.2604706e-01 9.7139025e-01 3.4738514e+09 1.8358825e+09 3.0169811e+05 7.9728616e-10 6.1150867e+08 1.8644900e+05 -2.9069449e+05 1.9997316e+38 1.7428522e-01 1.2955561e+19 2.2381655e-01 -4.1270793e-05 7.6661841e+06 1.2270702e+20 5.4824819e+20          inf 
9.8745928e-01 9.9469784e-01 1.0059621e+00 4.2645439e-01 9.6990583e-01 3.4716601e+09 1.8353918e+09 3.0178863e+05 7.9850639e-10 6.1165628e+08 1.8668444e+05 -2.9090150e+05 1.9997316e+38 1.7426762e-01 1.2955544e+19 2.2403048e-01 -4.1348968e-05 7.6750896e+06 1.1660465e+20 5.2048562e+20          inf 
9.8683639e-01 9.9443183e-01 1.0062642e+00 4.2686201e-01 9.6842352e-01 3.4694701e+09 1.8349009e+09 3.0187927e+05 7.9972862e-10 6.1180380e+08 1.8692019e+05 -2.9110865e+05 1.9997317e+38 1.7424998e-01 1.2955527e+19 2.2424457e-01 -4.1427177e-05 7.6840041e+06 1.1108342e+20 4.9536725e+20          inf 
9.8621389e-01 9.9416573e-01 1.0065667e+00 4.2726993e-01 9.6694332e-01 3.4672816e+09 1.8344099e+09 3.0197002e+05 8.0095284e-10 6.1195123e+08 1.8715623e+05 -2.9131595e+05 1.9997317e+38 1.7423231e-01 1.2955510e+19 2.2445881e-01 -4.1505420e-05 7.6929275e+06 1.0606408e+20 4.7253248e+20          inf 
9.8559179e-01 9.9389954e-01 1.0068696e+00 4.2767814e-01 9.6546524e-01 3.4650944e+09 1.8339188e+09 3.0206088e+05 8.0217907e-10 6.1209858e+08 1.8739257e+05 -2.9152339e+05 1.9997317e+38 1.7421462e-01 1.2955493e+19 2.2467321e-01 -4.1583695e-05 7.7018598e+06 1.0148118e+20 4.5168348e+20          inf 
9.8497008e-01 9.9363326e-01 1.0071729e+00 4.2808664e-01 9.6398926e-01 3.4629086e+09 1.8334275e+09 3.0215186e+05 8.0340730e-10 6.1224584e+08 1.8762921e+05 -2.9173099e+05 1.9997317e+38 1.7419689e-01 1.2955476e+19 2.2488776e-01 -4.1662004e-05 7.7108012e+06 9.7280148e+19 4.3257200e+20          inf 
9.8434875e-01 9.9336690e-01 1.0074765e+00 4.2849544e-01 9.6251538e-01 3.4607242e+09 1.8329360e+09 3.0224296e+05 8.0463753e-10 6.1239302e+08 1.8786615e+05 -2.9193874e+05 1.9997317e+38 1.7417914e-01 1.2955460e+19 2.2510246e-01 -4.1740346e-05 7.7197516e+06 9.3415172e+19 4.1498956e+20          inf 
9.8372783e-01 9.9310046e-01 1.0077805e+00 4.2890453e-01 9.6104361e-01 3.4585412e+09 1.8324443e+09 3.0233416e+05 8.0586978e-10 6.1254012e+08 1.8810339e+05 -2.9214663e+05 1.9997317e+38 1.7416136e-01 1.2955443e+19 2.2531732e-01 -4.1818721e-05 7.7287109e+06 8.9847473e+19 3.9875973e+20          inf 
9.8310729e-01 9.9283392e-01 1.0080849e+00 4.2931392e-01 9.5957393e-01 3.4563595e+09 1.8319525e+09 3.0242548e+05 8.0710405e-10 6.1268713e+08 1.8834092e+05 -2.9235467e+05 1.9997317e+38 1.7414354e-01 1.2955426e+19 2.2553233e-01 -4.1897129e-05 7.7376792e+06 8.6544019e+19 3.8373220e+20          inf 
9.8248714e-01 9.9256731e-01 1.0083897e+00 4.2972360e-01 9.5810635e-01 3.4541793e+09 1.8314606e+09 3.0251691e+05 8.0834033e-10 6.1283406e+08 1.8857876e+05 -2.9256286e+05 1.9997318e+38 1.7412570e-01 1.2955409e+19 2.2574750e-01 -4.1975570e-05 7.7466566e+06 8.3476499e+19 3.6977818e+20          inf 
9.8186739e-01 9.9230060e-01 1.0086949e+00 4.3013357e-01 9.5664086e-01 3.4520004e+09 1.8309685e+09 3.0260846e+05 8.0957864e-10 6.1298090e+08 1.8881690e+05 -2.9277120e+05 1.9997318e+38 1.7410783e-01 1.2955392e+19 2.2596282e-01 -4.2054043e-05 7.7556430e+06 8.0620505e+19 3.5678659e+20          inf 
9.8124802e-01 9.9203381e-01 1.0090004e+00 4.3054384e-01 9.5517746e-01 3.4498228e+09 1.8304762e+09 3.0270012e+05 8.1081897e-10 6.1312765e+08 1.8905533e+05 -2.9297969e+05 1.9997318e+38 1.7408993e-01 1.2955375e+19 2.2617830e-01 -4.2132548e-05 7.7646384e+06 7.7954885e+19 3.4466121e+20          inf 
9.8062905e-01 9.9176694e-01 1.0093063e+00 4.3095440e-01 9.5371615e-01 3.4476467e+09 1.8299838e+09 3.0279189e+05 8.1206133e-10 6.1327432e+08 1.8929407e+05 -2.9318833e+05 1.9997318e+38 1.7407199e-01 1.2955358e+19 2.2639393e-01 -4.2211085e-05 7.7736429e+06 7.5461216e+19 3.3331820e+20          inf 
9.8001047e-01 9.9149997e-01 1.0096126e+00 4.3136526e-01 9.5225692e-01 3.4454719e+09 1.8294912e+09 3.0288378e+05 8.1330572e-10 6.1342090e+08 1.8953311e+05 -2.9339712e+05 1.9997318e+38 1.7405403e-01 1.2955341e+19 2.2660972e-01 -4.2289655e-05 7.7826565e+06 7.3123378e+19 3.2268421e+20          inf 
9.7939228e-01 9.9123293e-01 1.0099192e+00 4.3177641e-01 9.5079977e-01 3.4432985e+09 1.8289984e+09 3.0297577e+05 8.1455215e-10 6.1356740e+08 1.8977245e+05 -2.9360606e+05 1.9997318e+38 1.7403604e-01 1.2955324e+19 2.2682566e-01 -4.2368257e-05 7.7916790e+06 7.0927203e+19 3.1269480e+20          inf 
9.7877447e-01 9.9096579e-01 1.0102263e+00 4.3218786e-01 9.4934470e-01 3.4411265e+09 1.8285055e+09 3.0306789e+05 8.1580063e-10 6.1371381e+08 1.9001210e+05 -2.9381514e+05 1.9997319e+38 1.7401803e-01 1.2955307e+19 2.2704175e-01 -4.2446890e-05 7.8007107e+06 6.8860192e+19 3.0329308e+20          inf 
9.7815706e-01 9.9069857e-01 1.0105337e+00 4.3259960e-01 9.4789171e-01 3.4389558e+09 1.8280124e+09 3.0316011e+05 8.1705114e-10 6.1386014e+08 1.9025205e+05 -2.9402438e+05 1.9997319e+38 1.7399998e-01 1.2955291e+19 2.2725800e-01 -4.2525555e-05 7.8097515e+06 6.6911273e+19 2.9442868e+20          inf 
9.7754004e-01 9.9043127e-01 1.0108415e+00 4.3301164e-01 9.4644079e-01 3.4367865e+09 1.8275192e+09 3.0325245e+05 8.1830370e-10 6.1400638e+08 1.9049230e+05 -2.9423377e+05 1.9997319e+38 1.7398190e-01 1.2955274e+19 2.2747440e-01 -4.2604252e-05 7.8188013e+06 6.5070607e+19 2.8605683e+20          inf 
9.7692340e-01 9.9016388e-01 1.0111496e+00 4.3342397e-01 9.4499194e-01 3.4346186e+09 1.8270258e+09 3.0334489e+05 8.1955831e-10 6.1415254e+08 1.9073285e+05 -2.9444330e+05 1.9997319e+38 1.7396380e-01 1.2955257e+19 2.2769096e-01 -4.2682980e-05 7.8278603e+06 6.3329415e+19 2.7813759e+20          inf 
9.7630716e-01 9.8989640e-01 1.0114582e+00 4.3383659e-01 9.4354516e-01 3.4324520e+09 1.8265323e+09 3.0343745e+05 8.2081498e-10 6.1429860e+08 1.9097371e+05 -2.9465299e+05 1.9997319e+38 1.7394566e-01 1.2955240e+19 2.2790768e-01 -4.2761740e-05 7.8369284e+06 6.1679844e+19 2.7063522e+20          inf 
9.7569130e-01 9.8962884e-01 1.0117671e+00 4.3424951e-01 9.4210045e-01 3.4302868e+09 1.8260386e+09 3.0353013e+05 8.2207370e-10 6.1444458e+08 1.9121487e+05 -2.9486282e+05 1.9997319e+38 1.7392750e-01 1.2955223e+19 2.2812454e-01 -4.2840531e-05 7.8460055e+06 6.0114846e+19 2.6351766e+20          inf 
9.7507584e-01 9.8936119e-01 1.0120764e+00 4.3466273e-01 9.4065779e-01 3.4281230e+09 1.8255447e+09 3.0362291e+05 8.2333449e-10 6.1459048e+08 1.9145633e+05 -2.9507281e+05 1.9997319e+38 1.7390931e-01 1.2955206e+19 2.2834157e-01 -4.2919353e-05 7.8550919e+06 5.8628079e+19 2.5675605e+20          inf 
9.7446076e-01 9.8909345e-01 1.0123860e+00 4.3507624e-01 9.3921719e-01 3.4259605e+09 1.8250507e+09 3.0371581e+05 8.2459734e-10 6.1473629e+08 1.9169810e+05 -2.9528295e+05 1.9997320e+38 1.7389109e-01 1.2955189e+19 2.2855874e-01 -4.2998205e-05 7.8641873e+06 5.7213818e+19 2.5032435e+20          inf 
9.7384606e-01 9.8882563e-01 1.0126961e+00 4.3549004e-01 9.3777866e-01 3.4237994e+09 1.8245565e+09 3.0380882e+05 8.2586226e-10 6.1488201e+08 1.9194018e+05 -2.9549323e+05 1.9997320e+38 1.7387284e-01 1.2955172e+19 2.2877608e-01 -4.3077089e-05 7.8732920e+06 5.5866885e+19 2.4419898e+20          inf 
9.7323176e-01 9.8855773e-01 1.0130065e+00 4.3590414e-01 9.3634217e-01 3.4216397e+09 1.8240622e+09 3.0390194e+05 8.2712926e-10 6.1502765e+08 1.9218256e+05 -2.9570367e+05 1.9997320e+38 1.7385457e-01 1.2955155e+19 2.2899356e-01 -4.3156004e-05 7.8824058e+06 5.4582581e+19 2.3835858e+20          inf 
9.7261784e-01 9.8828974e-01 1.0133172e+00 4.3631854e-01 9.3490773e-01 3.4194813e+09 1.8235677e+09 3.0399517e+05 8.2839833e-10 6.1517319e+08 1.9242525e+05 -2.9591425e+05 1.9997320e+38 1.7383626e-01 1.2955138e+19 2.2921121e-01 -4.3234949e-05 7.8915287e+06 5.3356636e+19 2.3278372e+20          inf 
9.7200432e-01 9.8802166e-01 1.0136284e+00 4.3673323e-01 9.3347535e-01 3.4173243e+09 1.8230731e+09 3.0408851e+05 8.2966948e-10 6.1531865e+08 1.9266824e+05 -2.9612499e+05 1.9997320e+38 1.7381793e-01 1.2955121e+19 2.2942900e-01 -4.3313925e-05 7.9006609e+06 5.2185161e+19 2.2745669e+20          inf 
9.7139117e-01 9.8775350e-01 1.0139399e+00 4.3714822e-01 9.3204501e-01 3.4151686e+09 1.8225783e+09 3.0418197e+05 8.3094271e-10 6.1546403e+08 1.9291154e+05 -2.9633588e+05 1.9997320e+38 1.7379957e-01 1.2955104e+19 2.2964696e-01 -4.3392931e-05 7.9098022e+06 5.1064602e+19 2.2236133e+20          inf 
9.7077842e-01 9.8748526e-01 1.0142518e+00 4.3756350e-01 9.3061671e-01 3.4130143e+09 1.8220833e+09 3.0427554e+05 8.3221803e-10 6.1560931e+08 1.9315515e+05 -2.9654692e+05 1.9997320e+38 1.7378118e-01 1.2955087e+19 2.2986506e-01 -4.3471968e-05 7.9189527e+06 4.9991710e+19 2.1748285e+20          inf 
9.7016605e-01 9.8721692e-01 1.0145640e+00 4.3797907e-01 9.2919045e-01 3.4108614e+09 1.8215882e+09 3.0436921e+05 8.3349544e-10 6.1575451e+08 1.9339907e+05 -2.9675811e+05 1.9997321e+38 1.7376276e-01 1.2955069e+19 2.3008333e-01 -4.3551035e-05 7.9281125e+06 4.8963505e+19 2.1280771e+20          inf 
